date,from_currency,to_currency,exchange
30/01/2015,CAD,EUR,0.69818
30/01/2015,CAD,GBP,0.5244
30/01/2015,CAD,USD,0.78929
30/01/2015,EUR,AUD,1.4535
30/01/2015,EUR,CAD,1.4323
30/01/2015,EUR,EUR,1
30/01/2015,EUR,GBP,0.7511
30/01/2015,EUR,USD,1.1305
30/01/2015,GBP,AUD,1.93516
30/01/2015,GBP,CAD,1.90694
30/01/2015,GBP,EUR,1.33138
30/01/2015,GBP,GBP,1
30/01/2015,GBP,USD,1.50513
30/01/2015,USD,AUD,1.28571
30/01/2015,USD,CAD,1.26696
30/01/2015,USD,EUR,0.88456
30/01/2015,USD,GBP,0.6644
30/01/2015,USD,USD,1
31/01/2015,AUD,AUD,1
31/01/2015,AUD,CAD,0.98541
31/01/2015,AUD,EUR,0.68799
31/01/2015,AUD,GBP,0.51675
31/01/2015,AUD,USD,0.77778
31/01/2015,CAD,AUD,1.0148
31/01/2015,CAD,CAD,1
31/01/2015,CAD,EUR,0.69818
31/01/2015,CAD,GBP,0.5244
31/01/2015,CAD,USD,0.78929
31/01/2015,EUR,AUD,1.4535
31/01/2015,EUR,CAD,1.4323
31/01/2015,EUR,EUR,1
31/01/2015,EUR,GBP,0.7511
31/01/2015,EUR,USD,1.1305
31/01/2015,GBP,AUD,1.93516
31/01/2015,GBP,CAD,1.90694
31/01/2015,GBP,EUR,1.33138
31/01/2015,GBP,GBP,1
31/01/2015,GBP,USD,1.50513
31/01/2015,USD,AUD,1.28571
31/01/2015,USD,CAD,1.26696
31/01/2015,USD,EUR,0.88456
31/01/2015,USD,GBP,0.6644
31/01/2015,USD,USD,1
01/02/2015,AUD,AUD,1
01/02/2015,AUD,CAD,0.98541
01/02/2015,AUD,EUR,0.68799
01/02/2015,AUD,GBP,0.51675
01/02/2015,AUD,USD,0.77778
01/02/2015,CAD,AUD,1.0148
01/02/2015,CAD,CAD,1
01/02/2015,CAD,EUR,0.69818
01/02/2015,CAD,GBP,0.5244
01/02/2015,CAD,USD,0.78929
01/02/2015,EUR,AUD,1.4535
01/02/2015,EUR,CAD,1.4323
01/02/2015,EUR,EUR,1
01/02/2015,EUR,GBP,0.7511
01/02/2015,EUR,USD,1.1305
01/02/2015,GBP,AUD,1.93516
01/02/2015,GBP,CAD,1.90694
01/02/2015,GBP,EUR,1.33138
01/02/2015,GBP,GBP,1
01/02/2015,GBP,USD,1.50513
01/02/2015,USD,AUD,1.28571
01/02/2015,USD,CAD,1.26696
01/02/2015,USD,EUR,0.88456
01/02/2015,USD,GBP,0.6644
01/02/2015,USD,USD,1
02/02/2015,AUD,AUD,1
02/02/2015,AUD,CAD,0.98685
02/02/2015,AUD,EUR,0.68856
02/02/2015,AUD,GBP,0.51821
02/02/2015,AUD,USD,0.77876
02/02/2015,CAD,AUD,1.01333
02/02/2015,CAD,CAD,1
02/02/2015,CAD,EUR,0.69774
02/02/2015,CAD,GBP,0.52512
02/02/2015,CAD,USD,0.78914
02/02/2015,EUR,AUD,1.4523
02/02/2015,EUR,CAD,1.4332
02/02/2015,EUR,EUR,1
02/02/2015,EUR,GBP,0.7526
02/02/2015,EUR,USD,1.131
02/02/2015,GBP,AUD,1.92971
02/02/2015,GBP,CAD,1.90433
02/02/2015,GBP,EUR,1.32873
02/02/2015,GBP,GBP,1
02/02/2015,GBP,USD,1.50279
02/02/2015,USD,AUD,1.28408
02/02/2015,USD,CAD,1.2672
02/02/2015,USD,EUR,0.88417
02/02/2015,USD,GBP,0.66543
02/02/2015,USD,USD,1
03/02/2015,AUD,AUD,1
03/02/2015,AUD,CAD,0.96736
03/02/2015,AUD,EUR,0.67572
03/02/2015,AUD,GBP,0.50946
03/02/2015,AUD,USD,0.7687
03/02/2015,CAD,AUD,1.03374
03/02/2015,CAD,CAD,1
03/02/2015,CAD,EUR,0.69852
03/02/2015,CAD,GBP,0.52665
03/02/2015,CAD,USD,0.79464
03/02/2015,EUR,AUD,1.4799
03/02/2015,EUR,CAD,1.4316
03/02/2015,EUR,EUR,1
03/02/2015,EUR,GBP,0.75395
03/02/2015,EUR,USD,1.1376
03/02/2015,GBP,AUD,1.96286
03/02/2015,GBP,CAD,1.8988
03/02/2015,GBP,EUR,1.32635
03/02/2015,GBP,GBP,1
03/02/2015,GBP,USD,1.50885
03/02/2015,USD,AUD,1.3009
03/02/2015,USD,CAD,1.25844
03/02/2015,USD,EUR,0.87904
03/02/2015,USD,GBP,0.66275
03/02/2015,USD,USD,1
04/02/2015,AUD,AUD,1
04/02/2015,AUD,CAD,0.96814
04/02/2015,AUD,EUR,0.67926
04/02/2015,AUD,GBP,0.51053
04/02/2015,AUD,USD,0.77748
04/02/2015,CAD,AUD,1.03291
04/02/2015,CAD,CAD,1
04/02/2015,CAD,EUR,0.70161
04/02/2015,CAD,GBP,0.52733
04/02/2015,CAD,USD,0.80306
04/02/2015,EUR,AUD,1.4722
04/02/2015,EUR,CAD,1.4253
04/02/2015,EUR,EUR,1
04/02/2015,EUR,GBP,0.7516
04/02/2015,EUR,USD,1.1446
04/02/2015,GBP,AUD,1.95875
04/02/2015,GBP,CAD,1.89635
04/02/2015,GBP,EUR,1.33049
04/02/2015,GBP,GBP,1
04/02/2015,GBP,USD,1.52288
04/02/2015,USD,AUD,1.28621
04/02/2015,USD,CAD,1.24524
04/02/2015,USD,EUR,0.87367
04/02/2015,USD,GBP,0.65665
04/02/2015,USD,USD,1
05/02/2015,AUD,AUD,1
05/02/2015,AUD,CAD,0.9777
05/02/2015,AUD,EUR,0.68418
05/02/2015,AUD,GBP,0.5119
05/02/2015,AUD,USD,0.78065
05/02/2015,CAD,AUD,1.02281
05/02/2015,CAD,CAD,1
05/02/2015,CAD,EUR,0.69979
05/02/2015,CAD,GBP,0.52358
05/02/2015,CAD,USD,0.79846
05/02/2015,EUR,AUD,1.4616
05/02/2015,EUR,CAD,1.429
05/02/2015,EUR,EUR,1
05/02/2015,EUR,GBP,0.7482
05/02/2015,EUR,USD,1.141
05/02/2015,GBP,AUD,1.95349
05/02/2015,GBP,CAD,1.90992
05/02/2015,GBP,EUR,1.33654
05/02/2015,GBP,GBP,1
05/02/2015,GBP,USD,1.52499
05/02/2015,USD,AUD,1.28098
05/02/2015,USD,CAD,1.25241
05/02/2015,USD,EUR,0.87642
05/02/2015,USD,GBP,0.65574
05/02/2015,USD,USD,1
06/02/2015,AUD,AUD,1
06/02/2015,AUD,CAD,0.97763
06/02/2015,AUD,EUR,0.68625
06/02/2015,AUD,GBP,0.51283
06/02/2015,AUD,USD,0.78555
06/02/2015,CAD,AUD,1.02288
06/02/2015,CAD,CAD,1
06/02/2015,CAD,EUR,0.70195
06/02/2015,CAD,GBP,0.52457
06/02/2015,CAD,USD,0.80352
06/02/2015,EUR,AUD,1.4572
06/02/2015,EUR,CAD,1.4246
06/02/2015,EUR,EUR,1
06/02/2015,EUR,GBP,0.7473
06/02/2015,EUR,USD,1.1447
06/02/2015,GBP,AUD,1.94995
06/02/2015,GBP,CAD,1.90633
06/02/2015,GBP,EUR,1.33815
06/02/2015,GBP,GBP,1
06/02/2015,GBP,USD,1.53178
06/02/2015,USD,AUD,1.273
06/02/2015,USD,CAD,1.24452
06/02/2015,USD,EUR,0.87359
06/02/2015,USD,GBP,0.65283
06/02/2015,USD,USD,1
07/02/2015,AUD,AUD,1
07/02/2015,AUD,CAD,0.97763
07/02/2015,AUD,EUR,0.68625
07/02/2015,AUD,GBP,0.51283
07/02/2015,AUD,USD,0.78555
07/02/2015,CAD,AUD,1.02288
07/02/2015,CAD,CAD,1
07/02/2015,CAD,EUR,0.70195
07/02/2015,CAD,GBP,0.52457
07/02/2015,CAD,USD,0.80352
07/02/2015,EUR,AUD,1.4572
07/02/2015,EUR,CAD,1.4246
07/02/2015,EUR,EUR,1
07/02/2015,EUR,GBP,0.7473
07/02/2015,EUR,USD,1.1447
07/02/2015,GBP,AUD,1.94995
07/02/2015,GBP,CAD,1.90633
07/02/2015,GBP,EUR,1.33815
07/02/2015,GBP,GBP,1
07/02/2015,GBP,USD,1.53178
07/02/2015,USD,AUD,1.273
07/02/2015,USD,CAD,1.24452
07/02/2015,USD,EUR,0.87359
07/02/2015,USD,GBP,0.65283
07/02/2015,USD,USD,1
08/02/2015,AUD,AUD,1
08/02/2015,AUD,CAD,0.97763
08/02/2015,AUD,EUR,0.68625
08/02/2015,AUD,GBP,0.51283
08/02/2015,AUD,USD,0.78555
08/02/2015,CAD,AUD,1.02288
08/02/2015,CAD,CAD,1
08/02/2015,CAD,EUR,0.70195
08/02/2015,CAD,GBP,0.52457
08/02/2015,CAD,USD,0.80352
08/02/2015,EUR,AUD,1.4572
08/02/2015,EUR,CAD,1.4246
08/02/2015,EUR,EUR,1
08/02/2015,EUR,GBP,0.7473
08/02/2015,EUR,USD,1.1447
08/02/2015,GBP,AUD,1.94995
08/02/2015,GBP,CAD,1.90633
08/02/2015,GBP,EUR,1.33815
08/02/2015,GBP,GBP,1
08/02/2015,GBP,USD,1.53178
08/02/2015,USD,AUD,1.273
08/02/2015,USD,CAD,1.24452
08/02/2015,USD,EUR,0.87359
08/02/2015,USD,GBP,0.65283
08/02/2015,USD,USD,1
09/02/2015,AUD,AUD,1
09/02/2015,AUD,CAD,0.97672
09/02/2015,AUD,EUR,0.693
09/02/2015,AUD,GBP,0.51386
09/02/2015,AUD,USD,0.78136
09/02/2015,CAD,AUD,1.02384
09/02/2015,CAD,CAD,1
09/02/2015,CAD,EUR,0.70952
09/02/2015,CAD,GBP,0.52611
09/02/2015,CAD,USD,0.79999
09/02/2015,EUR,AUD,1.443
09/02/2015,EUR,CAD,1.4094
09/02/2015,EUR,EUR,1
09/02/2015,EUR,GBP,0.7415
09/02/2015,EUR,USD,1.1275
09/02/2015,GBP,AUD,1.94606
09/02/2015,GBP,CAD,1.90074
09/02/2015,GBP,EUR,1.34862
09/02/2015,GBP,GBP,1
09/02/2015,GBP,USD,1.52057
09/02/2015,USD,AUD,1.27982
09/02/2015,USD,CAD,1.25002
09/02/2015,USD,EUR,0.88692
09/02/2015,USD,GBP,0.65765
09/02/2015,USD,USD,1
10/02/2015,AUD,AUD,1
10/02/2015,AUD,CAD,0.97011
10/02/2015,AUD,EUR,0.68861
10/02/2015,AUD,GBP,0.51095
10/02/2015,AUD,USD,0.77792
10/02/2015,CAD,AUD,1.03081
10/02/2015,CAD,CAD,1
10/02/2015,CAD,EUR,0.70982
10/02/2015,CAD,GBP,0.52669
10/02/2015,CAD,USD,0.80189
10/02/2015,EUR,AUD,1.4522
10/02/2015,EUR,CAD,1.4088
10/02/2015,EUR,EUR,1
10/02/2015,EUR,GBP,0.742
10/02/2015,EUR,USD,1.1297
10/02/2015,GBP,AUD,1.95714
10/02/2015,GBP,CAD,1.89865
10/02/2015,GBP,EUR,1.34771
10/02/2015,GBP,GBP,1
10/02/2015,GBP,USD,1.52251
10/02/2015,USD,AUD,1.28547
10/02/2015,USD,CAD,1.24706
10/02/2015,USD,EUR,0.88519
10/02/2015,USD,GBP,0.65681
10/02/2015,USD,USD,1
11/02/2015,AUD,AUD,1
11/02/2015,AUD,CAD,0.97686
11/02/2015,AUD,EUR,0.68465
11/02/2015,AUD,GBP,0.50637
11/02/2015,AUD,USD,0.77461
11/02/2015,CAD,AUD,1.02369
11/02/2015,CAD,CAD,1
11/02/2015,CAD,EUR,0.70087
11/02/2015,CAD,GBP,0.51836
11/02/2015,CAD,USD,0.79296
11/02/2015,EUR,AUD,1.4606
11/02/2015,EUR,CAD,1.4268
11/02/2015,EUR,EUR,1
11/02/2015,EUR,GBP,0.7396
11/02/2015,EUR,USD,1.1314
11/02/2015,GBP,AUD,1.97485
11/02/2015,GBP,CAD,1.92915
11/02/2015,GBP,EUR,1.35208
11/02/2015,GBP,GBP,1
11/02/2015,GBP,USD,1.52975
11/02/2015,USD,AUD,1.29097
11/02/2015,USD,CAD,1.26109
11/02/2015,USD,EUR,0.88386
11/02/2015,USD,GBP,0.6537
11/02/2015,USD,USD,1
12/02/2015,AUD,AUD,1
12/02/2015,AUD,CAD,0.96389
12/02/2015,AUD,EUR,0.67746
12/02/2015,AUD,GBP,0.4997
12/02/2015,AUD,USD,0.76743
12/02/2015,CAD,AUD,1.03746
12/02/2015,CAD,CAD,1
12/02/2015,CAD,EUR,0.70284
12/02/2015,CAD,GBP,0.51841
12/02/2015,CAD,USD,0.79618
12/02/2015,EUR,AUD,1.4761
12/02/2015,EUR,CAD,1.4228
12/02/2015,EUR,EUR,1
12/02/2015,EUR,GBP,0.7376
12/02/2015,EUR,USD,1.1328
12/02/2015,GBP,AUD,2.00122
12/02/2015,GBP,CAD,1.92896
12/02/2015,GBP,EUR,1.35575
12/02/2015,GBP,GBP,1
12/02/2015,GBP,USD,1.53579
12/02/2015,USD,AUD,1.30305
12/02/2015,USD,CAD,1.256
12/02/2015,USD,EUR,0.88277
12/02/2015,USD,GBP,0.65113
12/02/2015,USD,USD,1
13/02/2015,AUD,AUD,1
13/02/2015,AUD,CAD,0.96909
13/02/2015,AUD,EUR,0.68078
13/02/2015,AUD,GBP,0.50385
13/02/2015,AUD,USD,0.7748
13/02/2015,CAD,AUD,1.03189
13/02/2015,CAD,CAD,1
13/02/2015,CAD,EUR,0.70249
13/02/2015,CAD,GBP,0.51992
13/02/2015,CAD,USD,0.79951
13/02/2015,EUR,AUD,1.4689
13/02/2015,EUR,CAD,1.4235
13/02/2015,EUR,EUR,1
13/02/2015,EUR,GBP,0.7401
13/02/2015,EUR,USD,1.1381
13/02/2015,GBP,AUD,1.98473
13/02/2015,GBP,CAD,1.92339
13/02/2015,GBP,EUR,1.35117
13/02/2015,GBP,GBP,1
13/02/2015,GBP,USD,1.53777
13/02/2015,USD,AUD,1.29066
13/02/2015,USD,CAD,1.25077
13/02/2015,USD,EUR,0.87866
13/02/2015,USD,GBP,0.65029
13/02/2015,USD,USD,1
14/02/2015,AUD,AUD,1
14/02/2015,AUD,CAD,0.96909
14/02/2015,AUD,EUR,0.68078
14/02/2015,AUD,GBP,0.50385
14/02/2015,AUD,USD,0.7748
14/02/2015,CAD,AUD,1.03189
14/02/2015,CAD,CAD,1
14/02/2015,CAD,EUR,0.70249
14/02/2015,CAD,GBP,0.51992
14/02/2015,CAD,USD,0.79951
14/02/2015,EUR,AUD,1.4689
14/02/2015,EUR,CAD,1.4235
14/02/2015,EUR,EUR,1
14/02/2015,EUR,GBP,0.7401
14/02/2015,EUR,USD,1.1381
14/02/2015,GBP,AUD,1.98473
14/02/2015,GBP,CAD,1.92339
14/02/2015,GBP,EUR,1.35117
14/02/2015,GBP,GBP,1
14/02/2015,GBP,USD,1.53777
14/02/2015,USD,AUD,1.29066
14/02/2015,USD,CAD,1.25077
14/02/2015,USD,EUR,0.87866
14/02/2015,USD,GBP,0.65029
14/02/2015,USD,USD,1
15/02/2015,AUD,AUD,1
15/02/2015,AUD,CAD,0.96909
15/02/2015,AUD,EUR,0.68078
15/02/2015,AUD,GBP,0.50385
15/02/2015,AUD,USD,0.7748
15/02/2015,CAD,AUD,1.03189
15/02/2015,CAD,CAD,1
15/02/2015,CAD,EUR,0.70249
15/02/2015,CAD,GBP,0.51992
15/02/2015,CAD,USD,0.79951
15/02/2015,EUR,AUD,1.4689
15/02/2015,EUR,CAD,1.4235
15/02/2015,EUR,EUR,1
15/02/2015,EUR,GBP,0.7401
15/02/2015,EUR,USD,1.1381
15/02/2015,GBP,AUD,1.98473
15/02/2015,GBP,CAD,1.92339
15/02/2015,GBP,EUR,1.35117
15/02/2015,GBP,GBP,1
15/02/2015,GBP,USD,1.53777
15/02/2015,USD,AUD,1.29066
15/02/2015,USD,CAD,1.25077
15/02/2015,USD,EUR,0.87866
15/02/2015,USD,GBP,0.65029
15/02/2015,USD,USD,1
16/02/2015,AUD,AUD,1
16/02/2015,AUD,CAD,0.96844
16/02/2015,AUD,EUR,0.68171
16/02/2015,AUD,GBP,0.5059
16/02/2015,AUD,USD,0.77769
16/02/2015,CAD,AUD,1.03259
16/02/2015,CAD,CAD,1
16/02/2015,CAD,EUR,0.70393
16/02/2015,CAD,GBP,0.52238
16/02/2015,CAD,USD,0.80304
16/02/2015,EUR,AUD,1.4669
16/02/2015,EUR,CAD,1.4206
16/02/2015,EUR,EUR,1
16/02/2015,EUR,GBP,0.7421
16/02/2015,EUR,USD,1.1408
16/02/2015,GBP,AUD,1.97669
16/02/2015,GBP,CAD,1.9143
16/02/2015,GBP,EUR,1.34753
16/02/2015,GBP,GBP,1
16/02/2015,GBP,USD,1.53726
16/02/2015,USD,AUD,1.28585
16/02/2015,USD,CAD,1.24527
16/02/2015,USD,EUR,0.87658
16/02/2015,USD,GBP,0.65051
16/02/2015,USD,USD,1
17/02/2015,AUD,AUD,1
17/02/2015,AUD,CAD,0.96793
17/02/2015,AUD,EUR,0.68526
17/02/2015,AUD,GBP,0.50942
17/02/2015,AUD,USD,0.78222
17/02/2015,CAD,AUD,1.03313
17/02/2015,CAD,CAD,1
17/02/2015,CAD,EUR,0.70796
17/02/2015,CAD,GBP,0.5263
17/02/2015,CAD,USD,0.80814
17/02/2015,EUR,AUD,1.4593
17/02/2015,EUR,CAD,1.4125
17/02/2015,EUR,EUR,1
17/02/2015,EUR,GBP,0.7434
17/02/2015,EUR,USD,1.1415
17/02/2015,GBP,AUD,1.96301
17/02/2015,GBP,CAD,1.90005
17/02/2015,GBP,EUR,1.34517
17/02/2015,GBP,GBP,1
17/02/2015,GBP,USD,1.53551
17/02/2015,USD,AUD,1.27841
17/02/2015,USD,CAD,1.23741
17/02/2015,USD,EUR,0.87604
17/02/2015,USD,GBP,0.65125
17/02/2015,USD,USD,1
18/02/2015,AUD,AUD,1
18/02/2015,AUD,CAD,0.96986
18/02/2015,AUD,EUR,0.68503
18/02/2015,AUD,GBP,0.505
18/02/2015,AUD,USD,0.77901
18/02/2015,CAD,AUD,1.03108
18/02/2015,CAD,CAD,1
18/02/2015,CAD,EUR,0.70631
18/02/2015,CAD,GBP,0.5207
18/02/2015,CAD,USD,0.80322
18/02/2015,EUR,AUD,1.4598
18/02/2015,EUR,CAD,1.4158
18/02/2015,EUR,EUR,1
18/02/2015,EUR,GBP,0.7372
18/02/2015,EUR,USD,1.1372
18/02/2015,GBP,AUD,1.9802
18/02/2015,GBP,CAD,1.92051
18/02/2015,GBP,EUR,1.35648
18/02/2015,GBP,GBP,1
18/02/2015,GBP,USD,1.54259
18/02/2015,USD,AUD,1.28368
18/02/2015,USD,CAD,1.24499
18/02/2015,USD,EUR,0.87935
18/02/2015,USD,GBP,0.64826
18/02/2015,USD,USD,1
19/02/2015,AUD,AUD,1
19/02/2015,AUD,CAD,0.97437
19/02/2015,AUD,EUR,0.68343
19/02/2015,AUD,GBP,0.50431
19/02/2015,AUD,USD,0.77823
19/02/2015,CAD,AUD,1.0263
19/02/2015,CAD,CAD,1
19/02/2015,CAD,EUR,0.70141
19/02/2015,CAD,GBP,0.51757
19/02/2015,CAD,USD,0.7987
19/02/2015,EUR,AUD,1.4632
19/02/2015,EUR,CAD,1.4257
19/02/2015,EUR,EUR,1
19/02/2015,EUR,GBP,0.7379
19/02/2015,EUR,USD,1.1387
19/02/2015,GBP,AUD,1.98292
19/02/2015,GBP,CAD,1.9321
19/02/2015,GBP,EUR,1.3552
19/02/2015,GBP,GBP,1
19/02/2015,GBP,USD,1.54316
19/02/2015,USD,AUD,1.28497
19/02/2015,USD,CAD,1.25204
19/02/2015,USD,EUR,0.87819
19/02/2015,USD,GBP,0.64802
19/02/2015,USD,USD,1
20/02/2015,AUD,AUD,1
20/02/2015,AUD,CAD,0.97736
20/02/2015,AUD,EUR,0.69449
20/02/2015,AUD,GBP,0.51031
20/02/2015,AUD,USD,0.78464
20/02/2015,CAD,AUD,1.02316
20/02/2015,CAD,CAD,1
20/02/2015,CAD,EUR,0.71058
20/02/2015,CAD,GBP,0.52213
20/02/2015,CAD,USD,0.80281
20/02/2015,EUR,AUD,1.4399
20/02/2015,EUR,CAD,1.4073
20/02/2015,EUR,EUR,1
20/02/2015,EUR,GBP,0.7348
20/02/2015,EUR,USD,1.1298
20/02/2015,GBP,AUD,1.95958
20/02/2015,GBP,CAD,1.91522
20/02/2015,GBP,EUR,1.36091
20/02/2015,GBP,GBP,1
20/02/2015,GBP,USD,1.53756
20/02/2015,USD,AUD,1.27447
20/02/2015,USD,CAD,1.24562
20/02/2015,USD,EUR,0.88511
20/02/2015,USD,GBP,0.65038
20/02/2015,USD,USD,1
21/02/2015,AUD,AUD,1
21/02/2015,AUD,CAD,0.97736
21/02/2015,AUD,EUR,0.69449
21/02/2015,AUD,GBP,0.51031
21/02/2015,AUD,USD,0.78464
21/02/2015,CAD,AUD,1.02316
21/02/2015,CAD,CAD,1
21/02/2015,CAD,EUR,0.71058
21/02/2015,CAD,GBP,0.52213
21/02/2015,CAD,USD,0.80281
21/02/2015,EUR,AUD,1.4399
21/02/2015,EUR,CAD,1.4073
21/02/2015,EUR,EUR,1
21/02/2015,EUR,GBP,0.7348
21/02/2015,EUR,USD,1.1298
21/02/2015,GBP,AUD,1.95958
21/02/2015,GBP,CAD,1.91522
21/02/2015,GBP,EUR,1.36091
21/02/2015,GBP,GBP,1
21/02/2015,GBP,USD,1.53756
21/02/2015,USD,AUD,1.27447
21/02/2015,USD,CAD,1.24562
21/02/2015,USD,EUR,0.88511
21/02/2015,USD,GBP,0.65038
21/02/2015,USD,USD,1
22/02/2015,AUD,AUD,1
22/02/2015,AUD,CAD,0.97736
22/02/2015,AUD,EUR,0.69449
22/02/2015,AUD,GBP,0.51031
22/02/2015,AUD,USD,0.78464
22/02/2015,CAD,AUD,1.02316
22/02/2015,CAD,CAD,1
22/02/2015,CAD,EUR,0.71058
22/02/2015,CAD,GBP,0.52213
22/02/2015,CAD,USD,0.80281
22/02/2015,EUR,AUD,1.4399
22/02/2015,EUR,CAD,1.4073
22/02/2015,EUR,EUR,1
22/02/2015,EUR,GBP,0.7348
22/02/2015,EUR,USD,1.1298
22/02/2015,GBP,AUD,1.95958
22/02/2015,GBP,CAD,1.91522
22/02/2015,GBP,EUR,1.36091
22/02/2015,GBP,GBP,1
22/02/2015,GBP,USD,1.53756
22/02/2015,USD,AUD,1.27447
22/02/2015,USD,CAD,1.24562
22/02/2015,USD,EUR,0.88511
22/02/2015,USD,GBP,0.65038
22/02/2015,USD,USD,1
23/02/2015,AUD,AUD,1
23/02/2015,AUD,CAD,0.98249
23/02/2015,AUD,EUR,0.68918
23/02/2015,AUD,GBP,0.50669
23/02/2015,AUD,USD,0.77864
23/02/2015,CAD,AUD,1.01782
23/02/2015,CAD,CAD,1
23/02/2015,CAD,EUR,0.70146
23/02/2015,CAD,GBP,0.51571
23/02/2015,CAD,USD,0.79251
23/02/2015,EUR,AUD,1.451
23/02/2015,EUR,CAD,1.4256
23/02/2015,EUR,EUR,1
23/02/2015,EUR,GBP,0.7352
23/02/2015,EUR,USD,1.1298
23/02/2015,GBP,AUD,1.97361
23/02/2015,GBP,CAD,1.93906
23/02/2015,GBP,EUR,1.36017
23/02/2015,GBP,GBP,1
23/02/2015,GBP,USD,1.53672
23/02/2015,USD,AUD,1.2843
23/02/2015,USD,CAD,1.26182
23/02/2015,USD,EUR,0.88511
23/02/2015,USD,GBP,0.65073
23/02/2015,USD,USD,1
24/02/2015,AUD,AUD,1
24/02/2015,AUD,CAD,0.98035
24/02/2015,AUD,EUR,0.68451
24/02/2015,AUD,GBP,0.5027
24/02/2015,AUD,USD,0.77541
24/02/2015,CAD,AUD,1.02004
24/02/2015,CAD,CAD,1
24/02/2015,CAD,EUR,0.69823
24/02/2015,CAD,GBP,0.51278
24/02/2015,CAD,USD,0.79095
24/02/2015,EUR,AUD,1.4609
24/02/2015,EUR,CAD,1.4322
24/02/2015,EUR,EUR,1
24/02/2015,EUR,GBP,0.7344
24/02/2015,EUR,USD,1.1328
24/02/2015,GBP,AUD,1.98924
24/02/2015,GBP,CAD,1.95016
24/02/2015,GBP,EUR,1.36166
24/02/2015,GBP,GBP,1
24/02/2015,GBP,USD,1.54248
24/02/2015,USD,AUD,1.28964
24/02/2015,USD,CAD,1.2643
24/02/2015,USD,EUR,0.88277
24/02/2015,USD,GBP,0.64831
24/02/2015,USD,USD,1
25/02/2015,AUD,AUD,1
25/02/2015,AUD,CAD,0.9811
25/02/2015,AUD,EUR,0.69502
25/02/2015,AUD,GBP,0.50931
25/02/2015,AUD,USD,0.78857
25/02/2015,CAD,AUD,1.01927
25/02/2015,CAD,CAD,1
25/02/2015,CAD,EUR,0.70842
25/02/2015,CAD,GBP,0.51913
25/02/2015,CAD,USD,0.80377
25/02/2015,EUR,AUD,1.4388
25/02/2015,EUR,CAD,1.4116
25/02/2015,EUR,EUR,1
25/02/2015,EUR,GBP,0.7328
25/02/2015,EUR,USD,1.1346
25/02/2015,GBP,AUD,1.96343
25/02/2015,GBP,CAD,1.92631
25/02/2015,GBP,EUR,1.36463
25/02/2015,GBP,GBP,1
25/02/2015,GBP,USD,1.54831
25/02/2015,USD,AUD,1.26811
25/02/2015,USD,CAD,1.24414
25/02/2015,USD,EUR,0.88137
25/02/2015,USD,GBP,0.64587
25/02/2015,USD,USD,1
26/02/2015,AUD,AUD,1
26/02/2015,AUD,CAD,0.98294
26/02/2015,AUD,EUR,0.69652
26/02/2015,AUD,GBP,0.50853
26/02/2015,AUD,USD,0.78826
26/02/2015,CAD,AUD,1.01736
26/02/2015,CAD,CAD,1
26/02/2015,CAD,EUR,0.70862
26/02/2015,CAD,GBP,0.51736
26/02/2015,CAD,USD,0.80194
26/02/2015,EUR,AUD,1.4357
26/02/2015,EUR,CAD,1.4112
26/02/2015,EUR,EUR,1
26/02/2015,EUR,GBP,0.7301
26/02/2015,EUR,USD,1.1317
26/02/2015,GBP,AUD,1.96644
26/02/2015,GBP,CAD,1.93289
26/02/2015,GBP,EUR,1.36968
26/02/2015,GBP,GBP,1
26/02/2015,GBP,USD,1.55006
26/02/2015,USD,AUD,1.26862
26/02/2015,USD,CAD,1.24697
26/02/2015,USD,EUR,0.88363
26/02/2015,USD,GBP,0.64514
26/02/2015,USD,USD,1
27/02/2015,AUD,AUD,1
27/02/2015,AUD,CAD,0.97472
27/02/2015,AUD,EUR,0.69648
27/02/2015,AUD,GBP,0.5069
27/02/2015,AUD,USD,0.78284
27/02/2015,CAD,AUD,1.02594
27/02/2015,CAD,CAD,1
27/02/2015,CAD,EUR,0.71454
27/02/2015,CAD,GBP,0.52004
27/02/2015,CAD,USD,0.80314
27/02/2015,EUR,AUD,1.4358
27/02/2015,EUR,CAD,1.3995
27/02/2015,EUR,EUR,1
27/02/2015,EUR,GBP,0.7278
27/02/2015,EUR,USD,1.124
27/02/2015,GBP,AUD,1.97279
27/02/2015,GBP,CAD,1.92292
27/02/2015,GBP,EUR,1.374
27/02/2015,GBP,GBP,1
27/02/2015,GBP,USD,1.54438
27/02/2015,USD,AUD,1.2774
27/02/2015,USD,CAD,1.24511
27/02/2015,USD,EUR,0.88968
27/02/2015,USD,GBP,0.64751
27/02/2015,USD,USD,1
28/02/2015,AUD,AUD,1
28/02/2015,AUD,CAD,0.97472
28/02/2015,AUD,EUR,0.69648
28/02/2015,AUD,GBP,0.5069
28/02/2015,AUD,USD,0.78284
28/02/2015,CAD,AUD,1.02594
28/02/2015,CAD,CAD,1
28/02/2015,CAD,EUR,0.71454
28/02/2015,CAD,GBP,0.52004
28/02/2015,CAD,USD,0.80314
28/02/2015,EUR,AUD,1.4358
28/02/2015,EUR,CAD,1.3995
28/02/2015,EUR,EUR,1
28/02/2015,EUR,GBP,0.7278
28/02/2015,EUR,USD,1.124
28/02/2015,GBP,AUD,1.97279
28/02/2015,GBP,CAD,1.92292
28/02/2015,GBP,EUR,1.374
